Order ID,Purchase Date,Ship Date,Returned,Return Date,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,SKU,Product Name,Category,Subcategory,Brand,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit
O900087,2024-05-04,2024-05-05,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00031,Business,Bronze,E0022,Customer Care,P0084,SKU-100083,Acer Laptops Max,Electronics,Laptops,Acer,2,571,948,190,136,0,1896,1706,1142,564
O900088,2024-11-16,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,High,EFT,NONE,No Promotion,C00323,Business,None,E0064,New Sales,P0064,SKU-100063,Logitech Accessories Plus,Electronics,Accessories,Logitech,1,1661,2008,40,295,0,2008,1968,1661,307
O900089,2024-06-26,,Yes,2024-07-09,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Finance,LOYALTY5,Loyalty 5%,C00258,Business,Bronze,E0063,Customer Care,P0028,SKU-100027,Local Household Eco,Grocery,Household,Local,4,28,35,7,11,0,140,133,112,21
O900090,2024-12-22,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00514,Business,Silver,E0006,New Sales,P0035,SKU-100034,Anker Accessories Max,Electronics,Accessories,Anker,2,925,1341,402,182,0,2682,2280,1850,430
O900091,2024-03-23,2024-03-24,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,High,Card,LOYALTY5,Loyalty 5%,C00960,Budget,None,E0036,Customer Care,P0083,SKU-100082,Bosch Appliances Value,Home,Appliances,Bosch,1,731,1092,76,81,80,1092,1016,731,285
O900092,2024-01-10,2024-01-15,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,Card,BUNDLE12,Bundle 12%,C00930,Student,Silver,E0001,Upgrades,P0094,SKU-100093,Belkin Accessories Air,Electronics,Accessories,Belkin,4,1562,2138,1026,602,45,8552,7526,6248,1278
O900093,2024-03-19,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C01104,Enterprise,Bronze,E0050,Customer Care,P0169,SKU-100168,Belkin Accessories Pro,Electronics,Accessories,Belkin,2,902,1441,490,359,0,2882,2392,1804,588
O900094,2024-04-01,2024-04-08,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,High,Cash,NONE,No Promotion,C00198,Student,Bronze,E0067,New Sales,P0029,SKU-100028,Lenovo Tablets Plus,Electronics,Tablets,Lenovo,1,1261,1960,59,152,0,1960,1901,1261,640
O900095,2024-07-06,2024-07-08,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,EFT,NONE,No Promotion,C00796,Business,None,E0063,Customer Care,P0147,SKU-100146,Belkin Accessories Max,Electronics,Accessories,Belkin,3,1162,2056,0,925,80,6168,6168,3486,2682
O900096,2024-07-31,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C01007,Family,None,E0011,Customer Care,P0168,SKU-100167,Russell Hobbs Kitchen Premium,Home,Kitchen,Russell Hobbs,4,905,1099,659,561,0,4396,3737,3620,117
O900097,2024-09-22,2024-09-23,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00084,Family,None,E0010,New Sales,P0136,SKU-100135,Samsung Phones Basic,Electronics,Phones,Samsung,3,373,622,280,127,0,1866,1586,1119,467
O900098,2024-11-22,2024-11-27,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00510,Student,Bronze,E0023,Customer Care,P0135,SKU-100134,Local Kids Value (S),Clothing,Kids,Local,3,91,149,36,62,45,447,411,273,138
O900099,2024-11-03,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C01127,Budget,Gold,E0052,Corporate,P0047,SKU-100046,Bosch Cleaning Standard,Home,Cleaning,Bosch,2,774,1348,458,336,0,2696,2238,1548,690
O900100,2024-10-06,2024-10-08,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00845,Family,Silver,E0056,Corporate,P0096,SKU-100095,Belkin Accessories Plus,Electronics,Accessories,Belkin,4,1532,2221,1244,611,60,8884,7640,6128,1512
O900101,2024-09-22,2024-09-24,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Normal,Finance,CLEARANCE15,Clearance 15%,C00814,Budget,None,E0001,Upgrades,P0115,SKU-100114,Local Kids Premium (S),Clothing,Kids,Local,1,54,71,11,5,45,71,60,54,6
O900102,2024-01-20,2024-01-24,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Low,Finance,WEEKEND10,Weekend 10%,C00566,Student,Bronze,E0066,Upgrades,P0006,SKU-100005,Local Snacks Value,Grocery,Snacks,Local,1,5,8,1,1,45,8,7,5,2
O900103,2024-04-21,2024-04-27,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00478,Family,Bronze,E0033,Upgrades,P0064,SKU-100063,Logitech Accessories Plus,Electronics,Accessories,Logitech,3,1661,2008,1084,395,0,6024,4940,4983,-43
O900104,2024-01-29,2024-02-05,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,Online,Low,Card,LOYALTY5,Loyalty 5%,C00616,Business,Bronze,E0005,Corporate,P0025,SKU-100024,Local Household Eco,Grocery,Household,Local,1,18,33,3,2,45,33,30,18,12
O900105,2024-10-16,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00024,Student,None,E0049,Customer Care,P0059,SKU-100058,Acer Laptops Basic,Electronics,Laptops,Acer,1,1984,2435,487,292,0,2435,1948,1984,-36
O900106,2024-08-09,2024-08-12,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Low,Card,WEEKEND10,Weekend 10%,C00805,Student,Gold,E0058,Customer Care,P0013,SKU-100012,Local Kids Eco (S),Clothing,Kids,Local,1,54,68,8,9,60,68,60,54,6
O900107,2024-12-23,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C01123,Business,None,E0052,Corporate,P0013,SKU-100012,Local Kids Eco (S),Clothing,Kids,Local,1,54,68,9,5,0,68,59,54,5
O900108,2024-05-04,2024-05-05,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Normal,Finance,LOYALTY5,Loyalty 5%,C01171,Budget,None,E0026,Customer Care,P0102,SKU-100101,Samsung Tablets Basic,Electronics,Tablets,Samsung,4,1055,1772,496,527,45,7088,6592,4220,2372
O900109,2024-10-31,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,NONE,No Promotion,C00231,Student,None,E0053,Customer Care,P0023,SKU-100022,Local Women Standard (L),Clothing,Women,Local,3,69,86,5,20,0,258,253,207,46
O900110,2024-12-16,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Finance,WEEKEND10,Weekend 10%,C00906,Business,Bronze,E0019,Customer Care,P0158,SKU-100157,Local Household Value,Grocery,Household,Local,1,7,11,1,1,0,11,10,7,3
O900111,2024-08-18,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Low,EFT,NONE,No Promotion,C00303,Business,None,E0037,Corporate,P0063,SKU-100062,Samsung Tablets Plus,Electronics,Tablets,Samsung,2,1974,2499,100,735,0,4998,4898,3948,950
O900112,2024-03-13,2024-03-19,Yes,2024-03-19,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,Card,BUNDLE12,Bundle 12%,C00418,Budget,None,E0070,Customer Care,P0055,SKU-100054,Local Snacks Eco,Grocery,Snacks,Local,2,24,40,14,5,0,80,66,48,18
O900113,2024-07-17,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Low,EFT,CLEARANCE15,Clearance 15%,C00412,Student,Bronze,E0035,Corporate,P0073,SKU-100072,Bosch Cleaning Premium,Home,Cleaning,Bosch,3,560,825,421,308,0,2475,2054,1680,374
O900114,2024-06-10,2024-06-14,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Partner,Normal,Card,NONE,No Promotion,C00792,Family,Silver,E0030,Corporate,P0075,SKU-100074,Local Beverages Eco,Grocery,Beverages,Local,2,21,37,0,11,80,74,74,42,32
O900115,2024-07-20,,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00045,Business,None,E0006,New Sales,P0144,SKU-100143,Belkin Accessories Basic,Electronics,Accessories,Belkin,3,824,1431,429,309,0,4293,3864,2472,1392
O900116,2024-02-01,2024-02-07,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Partner,Normal,Finance,NONE,No Promotion,C00620,Business,None,E0031,Upgrades,P0091,SKU-100090,Local Snacks Value,Grocery,Snacks,Local,2,16,23,2,4,45,46,44,32,12
O900117,2024-12-13,2024-12-18,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00700,Enterprise,Bronze,E0051,New Sales,P0039,SKU-100038,Acer Laptops Air,Electronics,Laptops,Acer,2,1226,2212,664,564,30,4424,3760,2452,1308
O900118,2024-10-04,2024-10-10,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Low,Card,WEEKEND10,Weekend 10%,C00675,Budget,None,E0058,Customer Care,P0155,SKU-100154,Philips Cleaning Premium,Home,Cleaning,Philips,4,707,994,477,280,30,3976,3499,2828,671
O900119,2024-02-04,2024-02-09,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,Online,Low,Card,NONE,No Promotion,C00881,Business,None,E0019,Customer Care,P0035,SKU-100034,Anker Accessories Max,Electronics,Accessories,Anker,3,925,1341,0,322,80,4023,4023,2775,1248
O900120,2024-11-22,2024-11-28,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Partner,Normal,Card,WEEKEND10,Weekend 10%,C00653,Student,None,E0053,Customer Care,P0008,SKU-100007,Local Men Eco (L),Clothing,Men,Local,1,44,59,6,8,45,59,53,44,9
O900121,2024-02-10,2024-02-16,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Online,Low,Card,BUNDLE12,Bundle 12%,C00547,Family,Silver,E0030,Corporate,P0157,SKU-100156,Local Household Premium,Grocery,Household,Local,1,15,28,5,3,60,28,23,15,8
O900122,2024-01-17,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Low,Card,NONE,No Promotion,C00377,Enterprise,Bronze,E0050,Customer Care,P0096,SKU-100095,Belkin Accessories Plus,Electronics,Accessories,Belkin,2,1532,2221,89,348,0,4442,4353,3064,1289
O900123,2024-11-11,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,High,Finance,CLEARANCE15,Clearance 15%,C00416,Student,None,E0027,Customer Care,P0172,SKU-100171,Anker Accessories Basic,Electronics,Accessories,Anker,2,654,985,355,242,0,1970,1615,1308,307
O900124,2024-10-19,2024-10-24,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,Online,High,Card,NONE,No Promotion,C00086,Student,None,E0049,Customer Care,P0104,SKU-100103,Local Snacks Premium,Grocery,Snacks,Local,2,12,21,2,3,80,42,40,24,16
O900125,2024-07-17,2024-07-22,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Low,Finance,CLEARANCE15,Clearance 15%,C00504,Family,Silver,E0067,New Sales,P0011,SKU-100010,Google Phones Basic,Electronics,Phones,Google,1,1293,1747,314,115,0,1747,1433,1293,140
O900126,2024-09-21,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Low,EFT,LOYALTY5,Loyalty 5%,C00945,Student,None,E0022,Customer Care,P0074,SKU-100073,Local Women Standard (L),Clothing,Women,Local,1,60,86,7,6,0,86,79,60,19
O900127,2024-04-01,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00369,Student,Gold,E0070,Customer Care,P0029,SKU-100028,Lenovo Tablets Plus,Electronics,Tablets,Lenovo,2,1261,1960,470,276,0,3920,3450,2522,928
O900128,2024-08-18,2024-08-24,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Low,Card,BUNDLE12,Bundle 12%,C00664,Enterprise,Gold,E0021,New Sales,P0065,SKU-100064,Local Beverages Eco,Grocery,Beverages,Local,1,9,12,2,2,45,12,10,9,1
O900129,2024-06-20,2024-06-25,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,Online,Low,Cash,WEEKEND10,Weekend 10%,C00328,Family,None,E0049,Customer Care,P0157,SKU-100156,Local Household Premium,Grocery,Household,Local,1,15,28,3,2,30,28,25,15,10
O900130,2024-04-02,2024-04-03,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Finance,NONE,No Promotion,C00631,Business,None,E0040,New Sales,P0108,SKU-100107,Samsung Phones Max,Electronics,Phones,Samsung,1,1522,2184,109,311,30,2184,2075,1522,553
O900131,2024-05-01,2024-05-03,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,Online,High,Cash,LOYALTY5,Loyalty 5%,C01020,Budget,None,E0064,New Sales,P0118,SKU-100117,Apple Phones Air,Electronics,Phones,Apple,3,1036,1587,381,657,80,4761,4380,3108,1272
O900132,2024-04-16,2024-04-17,Yes,2024-05-14,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Normal,Card,NONE,No Promotion,C00014,Family,None,E0032,New Sales,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,1,1270,1986,40,292,30,1986,1946,1270,676
O900133,2024-04-01,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Low,Card,CLEARANCE15,Clearance 15%,C01184,Family,None,E0039,Customer Care,P0171,SKU-100170,Local Kids Value (L),Clothing,Kids,Local,1,50,74,15,9,0,74,59,50,9
O900134,2024-01-19,2024-01-20,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Partner,Normal,EFT,CLEARANCE15,Clearance 15%,C01152,Budget,None,E0023,Customer Care,P0147,SKU-100146,Belkin Accessories Max,Electronics,Accessories,Belkin,1,1162,2056,370,135,45,2056,1686,1162,524
O900135,2024-06-17,,No,,North America,United States,Los Angeles,S014,Tech & Home - Los Angeles,Mall,In-Store,High,Card,LOYALTY5,Loyalty 5%,C00133,Budget,None,E0038,Customer Care,P0141,SKU-100140,Local Beverages Eco,Grocery,Beverages,Local,2,11,13,3,2,0,26,23,22,1
O900136,2024-02-14,2024-02-18,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,Online,Normal,Finance,CLEARANCE15,Clearance 15%,C00120,Business,None,E0014,New Sales,P0157,SKU-100156,Local Household Premium,Grocery,Household,Local,4,15,28,20,14,80,112,92,60,32
O900137,2024-11-19,2024-11-23,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Partner,Normal,EFT,WEEKEND10,Weekend 10%,C01077,Family,None,E0046,Customer Care,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,4,95,128,77,35,60,512,435,380,55
O900138,2024-04-16,,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,In-Store,Low,EFT,BUNDLE12,Bundle 12%,C00004,Business,None,E0016,Upgrades,P0050,SKU-100049,Samsung Appliances Value,Home,Appliances,Samsung,4,1148,1352,811,368,0,5408,4597,4592,5
O900139,2024-02-04,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C01148,Family,Bronze,E0028,New Sales,P0090,SKU-100089,Samsung Appliances Premium,Home,Appliances,Samsung,1,655,864,173,55,0,864,691,655,36
O900140,2024-03-30,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,High,Card,CLEARANCE15,Clearance 15%,C00683,Budget,Silver,E0044,Customer Care,P0030,SKU-100029,Local Kids Value (L),Clothing,Kids,Local,1,73,125,21,16,0,125,104,73,31
O900141,2024-10-01,,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,In-Store,High,EFT,LOYALTY5,Loyalty 5%,C00073,Student,Silver,E0018,Corporate,P0122,SKU-100121,Bosch Cleaning Eco,Home,Cleaning,Bosch,1,227,285,23,21,0,285,262,227,35
O900142,2024-06-18,2024-06-25,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Cash,WEEKEND10,Weekend 10%,C00614,Budget,None,E0041,New Sales,P0134,SKU-100133,Google Phones Max,Electronics,Phones,Google,1,487,645,77,85,45,645,568,487,81
O900143,2024-06-06,2024-06-12,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,Card,NONE,No Promotion,C01095,Business,Gold,E0022,Customer Care,P0097,SKU-100096,Lenovo Laptops Air,Electronics,Laptops,Lenovo,3,1239,1655,99,389,45,4965,4866,3717,1149
O900144,2024-03-30,2024-03-31,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Normal,Card,NONE,No Promotion,C00762,Business,Bronze,E0058,Customer Care,P0061,SKU-100060,Apple Phones Basic,Electronics,Phones,Apple,4,1538,2340,0,749,45,9360,9360,6152,3208
O900145,2024-09-04,2024-09-10,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00052,Family,None,E0062,New Sales,P0130,SKU-100129,Local Beverages Value,Grocery,Beverages,Local,1,16,21,3,1,80,21,18,16,2
O900146,2024-09-24,2024-09-25,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,NONE,No Promotion,C00272,Family,Bronze,E0027,Customer Care,P0133,SKU-100132,Belkin Accessories Air,Electronics,Accessories,Belkin,1,931,1462,73,208,0,1462,1389,931,458
O900147,2024-10-22,2024-10-29,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,EFT,WEEKEND10,Weekend 10%,C00095,Student,None,E0014,New Sales,P0120,SKU-100119,Dell Laptops Pro,Electronics,Laptops,Dell,3,575,744,268,157,45,2232,1964,1725,239
O900148,2024-03-21,2024-03-24,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,Normal,EFT,BUNDLE12,Bundle 12%,C01091,Family,Silver,E0041,New Sales,P0071,SKU-100070,Local Beverages Standard,Grocery,Beverages,Local,1,21,26,4,2,0,26,22,21,1
O900149,2024-10-20,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,Finance,WEEKEND10,Weekend 10%,C00718,Student,None,E0041,New Sales,P0139,SKU-100138,Local Kids Eco (S),Clothing,Kids,Local,1,20,33,3,4,0,33,30,20,10
O900150,2024-02-24,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Card,NONE,No Promotion,C00909,Family,Bronze,E0007,Upgrades,P0139,SKU-100138,Local Kids Eco (S),Clothing,Kids,Local,2,20,33,0,5,0,66,66,40,26
O900151,2024-12-09,,No,,Africa,Kenya,Nairobi,S006,Everyday Store - Nairobi,High Street,In-Store,Normal,Wallet,BUNDLE12,Bundle 12%,C00914,Business,Gold,E0046,Customer Care,P0153,SKU-100152,Samsung Tablets Pro,Electronics,Tablets,Samsung,4,1638,2082,999,1099,0,8328,7329,6552,777
O900152,2024-08-21,2024-08-24,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Normal,Finance,WEEKEND10,Weekend 10%,C00270,Family,None,E0012,Customer Care,P0146,SKU-100145,Local Household Value,Grocery,Household,Local,2,3,5,1,1,60,10,9,6,3
O900153,2024-06-15,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,Finance,LOYALTY5,Loyalty 5%,C00745,Business,Bronze,E0051,New Sales,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,2,95,128,13,19,0,256,243,190,53
O900154,2024-10-21,2024-10-23,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,LOYALTY5,Loyalty 5%,C00981,Student,Silver,E0060,New Sales,P0090,SKU-100089,Samsung Appliances Premium,Home,Appliances,Samsung,1,655,864,43,123,80,864,821,655,166
O900155,2024-05-04,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Card,WEEKEND10,Weekend 10%,C00619,Enterprise,Bronze,E0069,New Sales,P0019,SKU-100018,Local Men Value (L),Clothing,Men,Local,2,17,26,7,4,0,52,45,34,11
O900156,2024-03-29,2024-04-04,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00883,Family,Silver,E0056,Corporate,P0054,SKU-100053,Dell Laptops Pro,Electronics,Laptops,Dell,3,601,736,331,150,0,2208,1877,1803,74
O900157,2024-02-05,2024-02-10,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Online,High,Card,BUNDLE12,Bundle 12%,C00667,Budget,Bronze,E0013,Corporate,P0119,SKU-100118,Local Kids Eco (L),Clothing,Kids,Local,3,79,126,57,26,0,378,321,237,84
O900158,2024-11-21,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Card,NONE,No Promotion,C00126,Budget,Silver,E0012,Customer Care,P0170,SKU-100169,Anker Accessories Air,Electronics,Accessories,Anker,4,470,823,0,263,0,3292,3292,1880,1412
O900159,2024-06-11,2024-06-14,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00597,Family,Bronze,E0050,Customer Care,P0137,SKU-100136,Apple Phones Basic,Electronics,Phones,Apple,4,1103,1459,1050,383,80,5836,4786,4412,374
